decision_id,period,supplier,demand,vehicle_feasibility_split,vehicle_shortest_path_split,reachable_vehicle_types,threshold_sensitive_edges_on_candidate_paths,best_travel_time_min,best_travel_time_by_vehicle
random_15,7,1,28,False,True,1|2|3|4,2,168.0,1:168.0|2:170.0|3:170.0|4:170.0
random_15,7,1,29,False,True,1|2|3|4,2,196.0,1:196.0|2:198.0|3:198.0|4:198.0
random_15,7,1,30,False,True,1|2|3|4,2,156.0,1:156.0|2:178.0|3:196.0|4:196.0
random_15,7,1,31,False,True,1|2|3|4,2,184.0,1:184.0|2:206.0|3:224.0|4:224.0
random_15,7,1,32,False,True,1|2|3|4,2,230.0,1:230.0|2:240.0|3:258.0|4:258.0
random_15,7,1,33,False,True,1|2|3|4,2,242.0,1:242.0|2:244.0|3:244.0|4:244.0
random_15,7,1,34,False,True,1|2|3|4,2,182.0,1:182.0|2:184.0|3:184.0|4:184.0
random_15,7,1,35,False,True,1|2|3|4,2,282.0,1:282.0|2:284.0|3:284.0|4:284.0
random_15,7,1,36,False,True,1|2|3|4,1,248.0,1:248.0|2:248.0|3:266.0|4:266.0
random_15,7,1,37,False,True,1|2|3|4,1,304.0,1:304.0|2:304.0|3:316.0|4:316.0
random_15,7,1,38,False,True,1|2|3|4,1,356.0,1:356.0|2:356.0|3:368.0|4:368.0
random_15,7,2,4,False,True,1|2|3|4,1,154.0,1:154.0|2:154.0|3:172.0|4:172.0
random_15,7,2,5,False,True,1|2|3|4,1,176.0,1:176.0|2:176.0|3:194.0|4:194.0
random_15,7,2,6,False,True,1|2|3|4,1,194.0,1:194.0|2:194.0|3:212.0|4:212.0
random_15,7,2,7,False,True,1|2|3|4,1,218.0,1:218.0|2:218.0|3:236.0|4:236.0
random_15,7,2,8,False,True,1|2|3|4,1,252.0,1:252.0|2:252.0|3:270.0|4:270.0
random_15,7,2,9,False,True,1|2|3|4,1,257.0,1:257.0|2:257.0|3:275.0|4:275.0
random_15,7,2,10,False,True,1|2|3|4,1,207.0,1:207.0|2:207.0|3:225.0|4:225.0
random_15,7,2,11,False,True,1|2|3|4,1,174.0,1:174.0|2:174.0|3:192.0|4:192.0
random_15,7,2,12,False,True,1|2|3|4,1,238.0,1:238.0|2:238.0|3:256.0|4:256.0
random_15,7,2,13,False,True,1|2|3|4,1,134.0,1:134.0|2:134.0|3:140.0|4:140.0
random_15,7,2,14,False,True,1|2|3|4,1,156.0,1:156.0|2:156.0|3:162.0|4:162.0
random_15,7,2,15,False,True,1|2|3|4,1,172.0,1:172.0|2:172.0|3:178.0|4:178.0
random_15,7,2,17,False,True,1|2|3|4,1,110.0,1:110.0|2:110.0|3:164.0|4:164.0
random_15,7,2,18,False,True,1|2|3|4,1,248.0,1:248.0|2:248.0|3:266.0|4:266.0
random_15,7,2,19,False,True,1|2|3|4,1,138.0,1:138.0|2:138.0|3:182.0|4:182.0
random_15,7,3,4,False,True,1|2|3|4,1,204.0,1:204.0|2:204.0|3:222.0|4:222.0
random_15,7,3,5,False,True,1|2|3|4,1,226.0,1:226.0|2:226.0|3:244.0|4:244.0
random_15,7,3,6,False,True,1|2|3|4,1,244.0,1:244.0|2:244.0|3:262.0|4:262.0
random_15,7,3,7,False,True,1|2|3|4,1,268.0,1:268.0|2:268.0|3:286.0|4:286.0
random_15,7,3,8,False,True,1|2|3|4,1,302.0,1:302.0|2:302.0|3:320.0|4:320.0
random_15,7,3,9,False,True,1|2|3|4,1,307.0,1:307.0|2:307.0|3:325.0|4:325.0
random_15,7,3,10,False,True,1|2|3|4,1,257.0,1:257.0|2:257.0|3:275.0|4:275.0
random_15,7,3,11,False,True,1|2|3|4,1,224.0,1:224.0|2:224.0|3:242.0|4:242.0
random_15,7,3,12,False,True,1|2|3|4,1,288.0,1:288.0|2:288.0|3:306.0|4:306.0
random_15,7,3,13,False,True,1|2|3|4,1,184.0,1:184.0|2:184.0|3:190.0|4:190.0
random_15,7,3,14,False,True,1|2|3|4,1,206.0,1:206.0|2:206.0|3:212.0|4:212.0
random_15,7,3,15,False,True,1|2|3|4,1,222.0,1:222.0|2:222.0|3:228.0|4:228.0
random_15,7,3,17,False,True,1|2|3|4,1,160.0,1:160.0|2:160.0|3:214.0|4:214.0
random_15,7,3,18,False,True,1|2|3|4,1,298.0,1:298.0|2:298.0|3:316.0|4:316.0
random_15,7,3,19,False,True,1|2|3|4,1,188.0,1:188.0|2:188.0|3:232.0|4:232.0
random_16,2,1,14,True,False,1|2,1,38.0,1:38.0|2:38.0|3:inf|4:inf
random_16,2,1,15,True,False,1|2,1,54.0,1:54.0|2:54.0|3:inf|4:inf
random_16,2,1,17,False,True,1|2|3|4,1,28.0,1:28.0|2:40.0|3:40.0|4:40.0
random_16,2,2,14,True,False,1|2,1,162.0,1:162.0|2:162.0|3:inf|4:inf
random_16,2,2,15,True,False,1|2,1,178.0,1:178.0|2:178.0|3:inf|4:inf
random_16,2,3,14,True,False,1|2,1,212.0,1:212.0|2:212.0|3:inf|4:inf
random_16,2,3,15,True,False,1|2,1,228.0,1:228.0|2:228.0|3:inf|4:inf
random_16,3,1,28,True,False,1,1,208.0,1:208.0|2:inf|3:inf|4:inf
random_16,3,1,29,True,False,1,1,236.0,1:236.0|2:inf|3:inf|4:inf
random_16,3,2,28,True,False,1,1,132.0,1:132.0|2:inf|3:inf|4:inf
random_16,3,2,29,True,False,1,1,160.0,1:160.0|2:inf|3:inf|4:inf
random_16,3,3,28,True,False,1,1,182.0,1:182.0|2:inf|3:inf|4:inf
random_16,3,3,29,True,False,1,1,210.0,1:210.0|2:inf|3:inf|4:inf
random_16,4,1,19,False,True,1|2|3|4,1,236.0,1:236.0|2:236.0|3:236.0|4:258.0
random_16,4,1,24,False,True,1|2|3|4,1,110.0,1:110.0|2:110.0|3:110.0|4:132.0
random_16,4,1,25,False,True,1|2|3|4,1,204.0,1:204.0|2:204.0|3:204.0|4:226.0
random_16,4,1,26,False,True,1|2|3|4,1,154.0,1:154.0|2:154.0|3:154.0|4:176.0
random_16,4,1,27,False,True,1|2|3|4,1,134.0,1:134.0|2:134.0|3:134.0|4:156.0
random_16,4,1,28,False,True,1|2|3|4,1,186.0,1:186.0|2:186.0|3:186.0|4:208.0
random_16,4,1,29,False,True,1|2|3|4,1,214.0,1:214.0|2:214.0|3:214.0|4:236.0
random_16,4,1,30,False,True,1|2|3|4,1,174.0,1:174.0|2:174.0|3:174.0|4:196.0
random_16,4,1,31,False,True,1|2|3|4,1,202.0,1:202.0|2:202.0|3:202.0|4:224.0
random_16,4,1,32,False,True,1|2|3|4,1,248.0,1:248.0|2:248.0|3:248.0|4:258.0
random_16,4,1,33,False,True,1|2|3|4,1,284.0,1:284.0|2:284.0|3:284.0|4:290.0
random_16,4,1,34,False,True,1|2|3|4,1,344.0,1:344.0|2:344.0|3:344.0|4:350.0
random_16,6,1,19,False,True,1|2|3|4,1,56.0,1:56.0|2:56.0|3:218.0|4:218.0
random_16,6,1,25,False,True,1|2|3|4,1,88.0,1:88.0|2:88.0|3:186.0|4:186.0
random_16,6,2,19,False,True,1|2|3|4,1,138.0,1:138.0|2:138.0|3:182.0|4:182.0
random_16,6,3,19,False,True,1|2|3|4,1,188.0,1:188.0|2:188.0|3:232.0|4:232.0
random_16,8,1,33,False,True,1|2|3|4,1,242.0,1:242.0|2:266.0|3:266.0|4:266.0
random_16,8,1,34,False,True,1|2|3|4,1,182.0,1:182.0|2:326.0|3:326.0|4:326.0
random_16,8,1,35,False,True,1|2|3|4,1,282.0,1:282.0|2:336.0|3:336.0|4:336.0
random_16,8,2,34,False,True,1|2|3|4,1,146.0,1:146.0|2:194.0|3:194.0|4:194.0
random_17,2,1,14,True,False,1|2,1,38.0,1:38.0|2:38.0|3:inf|4:inf
random_17,2,1,15,True,False,1|2,1,54.0,1:54.0|2:54.0|3:inf|4:inf
random_17,2,1,28,True,False,1|2,1,208.0,1:208.0|2:208.0|3:inf|4:inf
random_17,2,2,14,True,False,1|2,1,162.0,1:162.0|2:162.0|3:inf|4:inf
random_17,2,2,15,True,False,1|2,1,178.0,1:178.0|2:178.0|3:inf|4:inf
random_17,2,2,28,True,False,1|2,1,132.0,1:132.0|2:132.0|3:inf|4:inf
random_17,2,3,14,True,False,1|2,1,212.0,1:212.0|2:212.0|3:inf|4:inf
random_17,2,3,15,True,False,1|2,1,228.0,1:228.0|2:228.0|3:inf|4:inf
random_17,2,3,28,True,False,1|2,1,182.0,1:182.0|2:182.0|3:inf|4:inf
random_17,3,1,29,True,False,1|2,1,236.0,1:236.0|2:236.0|3:inf|4:inf
random_17,3,2,29,True,False,1|2,1,160.0,1:160.0|2:160.0|3:inf|4:inf
random_17,3,3,29,True,False,1|2,1,210.0,1:210.0|2:210.0|3:inf|4:inf
random_17,4,1,12,True,False,1|2,1,100.0,1:100.0|2:100.0|3:inf|4:inf
random_17,4,2,12,True,False,1|2,1,250.0,1:250.0|2:250.0|3:inf|4:inf
random_17,4,3,12,True,False,1|2,1,300.0,1:300.0|2:300.0|3:inf|4:inf
random_17,5,1,17,False,True,1|2|3|4,1,28.0,1:28.0|2:28.0|3:40.0|4:40.0
random_17,5,1,19,False,True,1|2|3|4,1,240.0,1:240.0|2:240.0|3:252.0|4:252.0
random_17,5,1,22,False,True,1|2|3|4,1,64.0,1:64.0|2:64.0|3:76.0|4:76.0
random_17,5,1,23,False,True,1|2|3|4,1,98.0,1:98.0|2:98.0|3:110.0|4:110.0
random_17,5,1,24,False,True,1|2|3|4,1,114.0,1:114.0|2:114.0|3:126.0|4:126.0
random_17,5,1,25,False,True,1|2|3|4,1,208.0,1:208.0|2:208.0|3:220.0|4:220.0
random_17,5,1,26,False,True,1|2|3|4,1,158.0,1:158.0|2:158.0|3:170.0|4:170.0
random_17,5,1,27,False,True,1|2|3|4,1,138.0,1:138.0|2:138.0|3:150.0|4:150.0
random_17,5,1,28,False,True,1|2|3|4,1,190.0,1:190.0|2:190.0|3:202.0|4:202.0
random_17,5,1,29,False,True,1|2|3|4,1,218.0,1:218.0|2:218.0|3:230.0|4:230.0
random_17,5,1,30,False,True,1|2|3|4,1,178.0,1:178.0|2:178.0|3:190.0|4:190.0
random_17,5,1,31,False,True,1|2|3|4,1,206.0,1:206.0|2:206.0|3:218.0|4:218.0
random_17,5,1,32,False,True,1|2|3|4,1,240.0,1:240.0|2:240.0|3:252.0|4:252.0
random_17,5,1,33,False,True,1|2|3|4,1,272.0,1:272.0|2:272.0|3:284.0|4:284.0
random_17,5,1,34,False,True,1|2|3|4,1,436.0,1:436.0|2:436.0|3:448.0|4:448.0
random_17,5,1,35,False,True,1|2|3|4,1,336.0,1:336.0|2:336.0|3:348.0|4:348.0
random_17,5,1,36,False,True,1|2|3|4,1,248.0,1:248.0|2:248.0|3:260.0|4:260.0
random_17,5,1,37,False,True,1|2|3|4,1,304.0,1:304.0|2:304.0|3:316.0|4:316.0
random_17,5,1,38,False,True,1|2|3|4,1,356.0,1:356.0|2:356.0|3:368.0|4:368.0
random_17,5,2,4,False,True,1|2|3|4,1,154.0,1:154.0|2:154.0|3:166.0|4:166.0
random_17,5,2,5,False,True,1|2|3|4,1,176.0,1:176.0|2:176.0|3:188.0|4:188.0
random_17,5,2,6,False,True,1|2|3|4,1,194.0,1:194.0|2:194.0|3:206.0|4:206.0
random_17,5,2,7,False,True,1|2|3|4,1,218.0,1:218.0|2:218.0|3:230.0|4:230.0
random_17,5,2,8,False,True,1|2|3|4,1,252.0,1:252.0|2:252.0|3:264.0|4:264.0
random_17,5,2,9,False,True,1|2|3|4,1,257.0,1:257.0|2:257.0|3:269.0|4:269.0
random_17,5,2,10,False,True,1|2|3|4,1,207.0,1:207.0|2:207.0|3:219.0|4:219.0
random_17,5,2,11,False,True,1|2|3|4,1,174.0,1:174.0|2:174.0|3:186.0|4:186.0
random_17,5,2,12,False,True,1|2|3|4,1,238.0,1:238.0|2:238.0|3:250.0|4:250.0
random_17,5,2,18,False,True,1|2|3|4,1,248.0,1:248.0|2:248.0|3:260.0|4:260.0
random_17,5,3,4,False,True,1|2|3|4,1,204.0,1:204.0|2:204.0|3:216.0|4:216.0
random_17,5,3,5,False,True,1|2|3|4,1,226.0,1:226.0|2:226.0|3:238.0|4:238.0
random_17,5,3,6,False,True,1|2|3|4,1,244.0,1:244.0|2:244.0|3:256.0|4:256.0
random_17,5,3,7,False,True,1|2|3|4,1,268.0,1:268.0|2:268.0|3:280.0|4:280.0
random_17,5,3,8,False,True,1|2|3|4,1,302.0,1:302.0|2:302.0|3:314.0|4:314.0
random_17,5,3,9,False,True,1|2|3|4,1,307.0,1:307.0|2:307.0|3:319.0|4:319.0
random_17,5,3,10,False,True,1|2|3|4,1,257.0,1:257.0|2:257.0|3:269.0|4:269.0
random_17,5,3,11,False,True,1|2|3|4,1,224.0,1:224.0|2:224.0|3:236.0|4:236.0
random_17,5,3,12,False,True,1|2|3|4,1,288.0,1:288.0|2:288.0|3:300.0|4:300.0
random_17,5,3,18,False,True,1|2|3|4,1,298.0,1:298.0|2:298.0|3:310.0|4:310.0
random_17,6,1,33,False,True,1|2|3|4,2,264.0,1:264.0|2:272.0|3:272.0|4:272.0
random_17,6,1,34,False,True,1|2|3|4,1,204.0,1:204.0|2:204.0|3:436.0|4:436.0
random_17,6,1,35,False,True,1|2|3|4,1,304.0,1:304.0|2:304.0|3:336.0|4:336.0
random_17,6,2,34,False,True,1|2|3|4,1,146.0,1:146.0|2:146.0|3:298.0|4:298.0
random_17,6,3,34,False,True,1|2|3|4,2,144.0,1:144.0|2:196.0|3:248.0|4:248.0
random_17,8,1,19,False,True,1|2|3|4,1,56.0,1:56.0|2:240.0|3:240.0|4:240.0
random_17,8,1,25,False,True,1|2|3|4,1,88.0,1:88.0|2:208.0|3:208.0|4:208.0
random_17,8,1,26,False,True,1|2|3|4,1,138.0,1:138.0|2:158.0|3:158.0|4:158.0
random_17,8,1,28,False,True,1|2|3|4,1,170.0,1:170.0|2:190.0|3:190.0|4:190.0
random_17,8,1,29,False,True,1|2|3|4,1,198.0,1:198.0|2:218.0|3:218.0|4:218.0
random_17,8,1,33,False,True,1|2|3|4,1,244.0,1:244.0|2:264.0|3:264.0|4:264.0
random_17,8,1,34,False,True,1|2|3|4,1,184.0,1:184.0|2:204.0|3:204.0|4:204.0
random_17,8,1,35,False,True,1|2|3|4,1,284.0,1:284.0|2:304.0|3:304.0|4:304.0
random_17,8,2,19,False,True,1|2|3|4,1,138.0,1:138.0|2:182.0|3:182.0|4:182.0
random_17,8,3,19,False,True,1|2|3|4,1,188.0,1:188.0|2:232.0|3:232.0|4:232.0
random_18,2,1,14,True,False,1|2,1,38.0,1:38.0|2:38.0|3:inf|4:inf
random_18,2,1,15,True,False,1|2,1,54.0,1:54.0|2:54.0|3:inf|4:inf
random_18,2,1,17,False,True,1|2|3|4,1,28.0,1:28.0|2:28.0|3:40.0|4:40.0
random_18,2,1,30,False,True,1|2|3|4,1,196.0,1:196.0|2:332.0|3:332.0|4:332.0
random_18,2,1,31,False,True,1|2|3|4,1,224.0,1:224.0|2:304.0|3:304.0|4:304.0
random_18,2,2,14,True,False,1|2,1,162.0,1:162.0|2:162.0|3:inf|4:inf
random_18,2,2,15,True,False,1|2,1,178.0,1:178.0|2:178.0|3:inf|4:inf
random_18,2,2,30,False,True,1|2|3|4,1,120.0,1:120.0|2:176.0|3:176.0|4:176.0
random_18,2,3,14,True,False,1|2,1,212.0,1:212.0|2:212.0|3:inf|4:inf
random_18,2,3,15,True,False,1|2,1,228.0,1:228.0|2:228.0|3:inf|4:inf
random_18,4,1,28,True,False,1|2|3,1,208.0,1:208.0|2:208.0|3:208.0|4:inf
random_18,4,1,33,False,True,1|2|3|4,1,282.0,1:282.0|2:282.0|3:290.0|4:290.0
random_18,4,1,34,False,True,1|2|3|4,1,222.0,1:222.0|2:222.0|3:350.0|4:350.0
random_18,4,2,28,True,False,1|2|3,1,132.0,1:132.0|2:132.0|3:132.0|4:inf
random_18,4,2,34,False,True,1|2|3|4,1,146.0,1:146.0|2:146.0|3:194.0|4:194.0
random_18,4,3,28,True,False,1|2|3,1,182.0,1:182.0|2:182.0|3:182.0|4:inf
random_18,5,1,35,True,False,1|2,1,322.0,1:322.0|2:322.0|3:inf|4:inf
random_18,5,1,37,True,True,1|2,2,322.0,1:322.0|2:354.0|3:inf|4:inf
random_18,5,1,38,True,True,1|2,2,374.0,1:374.0|2:406.0|3:inf|4:inf
random_18,5,2,35,True,True,1|2,2,198.0,1:198.0|2:246.0|3:inf|4:inf
random_18,5,2,37,True,True,1|2,2,166.0,1:166.0|2:278.0|3:inf|4:inf
random_18,5,2,38,True,True,1|2,2,218.0,1:218.0|2:330.0|3:inf|4:inf
random_18,5,3,35,True,True,1|2,2,148.0,1:148.0|2:244.0|3:inf|4:inf
random_18,5,3,37,True,True,1|2,2,116.0,1:116.0|2:276.0|3:inf|4:inf
random_18,5,3,38,True,True,1|2,2,168.0,1:168.0|2:328.0|3:inf|4:inf
random_18,6,1,19,False,True,1|2|3|4,1,240.0,1:240.0|2:258.0|3:258.0|4:258.0
random_18,6,1,22,False,True,1|2|3|4,1,64.0,1:64.0|2:82.0|3:82.0|4:82.0
random_18,6,1,23,False,True,1|2|3|4,1,98.0,1:98.0|2:116.0|3:116.0|4:116.0
random_18,6,1,24,False,True,1|2|3|4,1,114.0,1:114.0|2:132.0|3:132.0|4:132.0
random_18,6,1,25,False,True,1|2|3|4,1,208.0,1:208.0|2:226.0|3:226.0|4:226.0
random_18,6,1,26,False,True,1|2|3|4,1,158.0,1:158.0|2:176.0|3:176.0|4:176.0
random_18,6,1,27,False,True,1|2|3|4,1,138.0,1:138.0|2:156.0|3:156.0|4:156.0
random_18,6,1,28,False,True,1|2|3|4,1,190.0,1:190.0|2:208.0|3:208.0|4:208.0
random_18,6,1,29,False,True,1|2|3|4,1,218.0,1:218.0|2:236.0|3:236.0|4:236.0
random_18,6,1,30,False,True,1|2|3|4,1,178.0,1:178.0|2:196.0|3:196.0|4:196.0
random_18,6,1,31,False,True,1|2|3|4,1,206.0,1:206.0|2:224.0|3:224.0|4:224.0
random_18,6,1,32,False,True,1|2|3|4,1,240.0,1:240.0|2:258.0|3:258.0|4:258.0
random_18,6,1,33,False,True,1|2|3|4,1,264.0,1:264.0|2:282.0|3:282.0|4:282.0
random_18,6,1,34,False,True,1|2|3|4,1,204.0,1:204.0|2:222.0|3:222.0|4:222.0
random_18,6,1,35,False,True,1|2|3|4,1,304.0,1:304.0|2:322.0|3:322.0|4:322.0
random_18,6,1,36,False,True,1|2|3|4,1,248.0,1:248.0|2:266.0|3:266.0|4:266.0
random_18,6,1,37,False,True,1|2|3|4,1,304.0,1:304.0|2:322.0|3:322.0|4:322.0
random_18,6,1,38,False,True,1|2|3|4,1,356.0,1:356.0|2:374.0|3:374.0|4:374.0
random_18,6,2,4,False,True,1|2|3|4,1,154.0,1:154.0|2:172.0|3:172.0|4:172.0
random_18,6,2,11,False,True,1|2|3|4,1,174.0,1:174.0|2:192.0|3:192.0|4:192.0
random_18,6,2,12,False,True,1|2|3|4,1,238.0,1:238.0|2:256.0|3:256.0|4:256.0
random_18,6,2,13,False,True,1|2|3|4,1,134.0,1:134.0|2:140.0|3:140.0|4:140.0
random_18,6,2,14,False,True,1|2|3|4,1,156.0,1:156.0|2:162.0|3:162.0|4:162.0
random_18,6,2,15,False,True,1|2|3|4,1,172.0,1:172.0|2:178.0|3:178.0|4:178.0
random_18,6,2,17,False,True,1|2|3|4,1,110.0,1:110.0|2:164.0|3:164.0|4:164.0
random_18,6,2,18,False,True,1|2|3|4,1,248.0,1:248.0|2:266.0|3:266.0|4:266.0
random_18,6,3,4,False,True,1|2|3|4,1,204.0,1:204.0|2:222.0|3:222.0|4:222.0
random_18,6,3,11,False,True,1|2|3|4,1,224.0,1:224.0|2:242.0|3:242.0|4:242.0
random_18,6,3,12,False,True,1|2|3|4,1,288.0,1:288.0|2:306.0|3:306.0|4:306.0
random_18,6,3,13,False,True,1|2|3|4,1,184.0,1:184.0|2:190.0|3:190.0|4:190.0
random_18,6,3,14,False,True,1|2|3|4,1,206.0,1:206.0|2:212.0|3:212.0|4:212.0
random_18,6,3,15,False,True,1|2|3|4,1,222.0,1:222.0|2:228.0|3:228.0|4:228.0
random_18,6,3,17,False,True,1|2|3|4,1,160.0,1:160.0|2:214.0|3:214.0|4:214.0
random_18,6,3,18,False,True,1|2|3|4,1,298.0,1:298.0|2:316.0|3:316.0|4:316.0
random_18,8,1,19,False,True,1|2|3|4,1,56.0,1:56.0|2:56.0|3:240.0|4:240.0
random_18,8,1,25,False,True,1|2|3|4,1,88.0,1:88.0|2:88.0|3:208.0|4:208.0
random_18,8,1,26,False,True,1|2|3|4,1,138.0,1:138.0|2:138.0|3:158.0|4:158.0
random_18,8,1,28,False,True,1|2|3|4,1,170.0,1:170.0|2:170.0|3:190.0|4:190.0
random_18,8,1,29,False,True,1|2|3|4,1,198.0,1:198.0|2:198.0|3:218.0|4:218.0
random_18,8,1,33,False,True,1|2|3|4,1,244.0,1:244.0|2:244.0|3:264.0|4:264.0
random_18,8,1,34,False,True,1|2|3|4,1,184.0,1:184.0|2:184.0|3:204.0|4:204.0
random_18,8,1,35,False,True,1|2|3|4,1,284.0,1:284.0|2:284.0|3:304.0|4:304.0
random_18,8,2,19,False,True,1|2|3|4,1,138.0,1:138.0|2:138.0|3:182.0|4:182.0
random_18,8,3,19,False,True,1|2|3|4,1,188.0,1:188.0|2:188.0|3:232.0|4:232.0
